馬名,horse_id,枠,馬 番,race_id,date,rank,着 順,weighted_avg_rank,weighted_avg_run_style,weighted_avg_last_3f,weighted_avg_horse_weight,weighted_avg_odds,weighted_avg_weather,weighted_avg_weight_change,weighted_avg_interval,weighted_avg_speed,turf_compatibility,dirt_compatibility,good_condition_avg,heavy_condition_avg,distance_compatibility,is_rest_comeback,interval_category,is_consecutive,jockey_compatibility,race_class,is_graded,age_limit,age,course_type_code,distance_val,rotation_code,weather_code,condition_code,target_top3
タイセイディエティ,2023106036.0,5,9,202544120506,2025年12月5日,6.0,6,11.14151153956533,6.999411298559832,39.099823389567945,468.2853778848913,100.0,1.571344471222833,0.0,113.55839303953913,16.055310390809957,10.0,2.0,14.8,10.0,2.0,0,2,0,2.0,0,0,2,2.0,2,1200.0,1,1,1,0
タイセイルーマー,2022105228.0,2,2,202544120502,2025年12月5日,3.0,3,4.213060651136577,3.2599927206586825,37.57362186759391,473.62983449392203,100.0,1.798019496739315,5.060657340041012,77.89936345070683,16.199181483384226,10.0,6.4,6.4,10.0,4.333333333333333,0,2,0,2.0,0,0,3,3.0,2,1400.0,1,1,1,1
タイヨウ,0.0,7,7,202565120108,2025年12月1日,7.0,7,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,5.0,0,1600.0,0,1,1,0
タイラーテソーロ,2019102384.0,7,8,202550120311,2025年12月3日,10.0,10,11.043288305507394,4.0,40.085573329443456,475.245966096644,100.0,1.7466604668338477,-4.584587898868914,57.62914987036239,15.007826645215264,14.0,10.333333333333334,11.25,14.0,12.0,0,1,1,11.0,0,0,0,6.0,2,1870.0,1,2,1,0
タカイチナダル,2022100345.0,8,10,202536120209,2025年12月2日,2.0,2,2.615884822797729,1.6669904480073923,38.16709510574052,483.849125121949,100.0,1.941987782602002,2.6610001874400435,37.7487634207745,16.068329385919174,10.0,4.8,5.5,2.0,3.0,0,2,0,1.3333333333333333,0,0,0,3.0,2,1400.0,1,2,1,1
タカノドリーム,2019100376.0,1,1,202544120404,2025年12月4日,4.0,4,5.175229559802043,1.7626364247919513,39.12265524335293,504.851683808783,100.0,1.6156314181019247,2.5644896367140473,42.35851776559671,15.811270742357568,10.0,5.2,5.75,3.0,5.2,0,2,0,5.0,0,0,0,6.0,2,1200.0,1,1,1,0
タガノサダフ,2022107132.0,3,6,202544120406,2025年12月4日,6.0,6,7.062047579597034,2.264308784903043,39.07442465226137,474.1001002345175,100.0,1.3113517505641503,-0.12294936873153299,40.87185001942154,16.02473377968154,10.0,7.0,7.0,7.0,7.0,0,2,0,10.0,0,0,0,3.0,2,1200.0,1,1,1,0
タキ,2021101428.0,1,1,202544120410,2025年12月4日,8.0,8,9.937814226914444,3.095645976784559,40.6254284925969,436.4533227536835,100.0,1.904354023215441,-0.6421534171947921,44.878436173198935,15.157526112821005,10.0,9.4,9.4,10.0,10.0,0,2,0,11.0,0,0,0,4.0,2,1200.0,1,1,1,0
タキザクラ,2021100180.0,4,4,202547120106,2025年12月1日,5.0,5,9.688648249435849,3.941987782602002,40.206722641426836,480.71425340243195,100.0,1.0,-2.1774663173359423,43.405080920591665,15.096684819237773,10.0,9.4,9.4,10.0,9.5,0,2,0,10.0,0,0,0,4.0,2,1400.0,1,1,1,0
タギマサダス,2022107067.0,1,1,202536120104,2025年12月1日,8.0,8,5.154937537599578,2.2157057737795913,39.48888283445169,407.8859182532484,100.0,1.941987782602002,-2.5788900444820952,16.97515223691223,15.600883011090596,10.0,4.6,4.75,4.0,4.6,0,1,1,6.0,0,0,0,3.0,2,1400.0,1,2,1,0
タクティカ,2022101709.0,8,12,202548120402,2025年12月4日,7.0,7,7.539953959397274,2.5337107118362723,42.11786437330567,443.5280059828583,100.0,1.095645976784559,4.361969955635631,27.388356958870105,14.801177174527515,10.0,7.0,7.0,10.0,7.25,0,1,1,10.0,0,0,0,3.0,2,1500.0,1,2,1,0
タケノオーカン,2022102359.0,5,9,202544120107,2025年12月1日,11.0,11,8.401821215221172,3.0,39.602669941447125,427.3409420829022,100.0,1.2599927206586827,1.250302812338813,41.4001868871823,15.555838778822611,10.0,10.4,10.4,10.0,11.25,0,2,0,6.0,0,0,0,3.0,2,1200.0,1,1,1,0
タケノリッチ,2022101658.0,6,12,202544120203,2025年12月2日,14.0,14,8.440955881610629,2.191291953569118,39.151142634604845,467.00105755113907,100.0,1.3760171554546785,5.70060718694212,103.22213525162205,16.064440865426032,8.0,8.333333333333334,8.2,10.0,8.2,0,2,0,7.0,0,0,0,3.0,2,1200.0,1,2,1,0
タスクディライト,2023102291.0,4,4,202554120601,2025年12月6日,8.0,8,8.103891050849366,4.0756073592779,41.2090369854951,468.37120040040156,100.0,1.3113517505641503,-1.145297812136843,52.90062145777397,14.683443829614301,10.0,6.333333333333333,11.0,10.0,6.333333333333333,0,2,0,6.0,0,0,2,2.0,2,1300.0,1,1,1,0
タッカーバレット,2021103994.0,7,7,202550120208,2025年12月2日,1.0,1,2.353159065638269,1.941987782602002,39.76122944041254,511.56507572982684,100.0,2.062047579597034,-8.478131439640302,61.39930172831417,15.171518737237806,10.0,3.0,3.0,10.0,3.0,0,1,1,3.0,0,0,0,4.0,2,1230.0,1,1,1,1
タッタタラリラ,2023105605.0,8,12,202550120304,2025年12月3日,10.0,10,11.282180313759987,4.750806725171886,40.23892733475825,427.04381581431863,100.0,2.0,0.42865552877716695,86.45581421241975,15.218401436026749,10.0,8.0,14.0,10.0,10.0,0,2,0,10.0,0,0,2,2.0,2,1400.0,1,2,1,0
タツノウォリアー,2023100195.0,7,8,202544120303,2025年12月3日,1.0,1,11.570167068342498,6.570755769782665,40.77157995179889,478.1444550467662,100.0,2.0,0.0,112.27242645320761,15.5693357761489,10.0,3.0,15.0,10.0,3.0,0,2,0,3.0,0,0,2,2.0,2,1400.0,1,2,1,1
タナキーボー,2018100046.0,5,5,202536120210,2025年12月2日,3.0,3,6.812025469303546,2.5823137229597237,38.50088571754883,516.2442140946486,100.0,2.27499733459461,-2.2100282453775186,39.50802476228313,16.003581540925936,10.0,7.6,7.75,7.0,6.75,0,2,0,7.5,0,0,0,7.0,2,1400.0,1,2,1,1
タナバタ,2021105969.0,8,9,202548120510,2025年12月5日,2.0,2,2.2999636032934143,1.0,39.20543187010688,504.71592434403334,100.0,1.5863490851587603,-2.59522269380297,47.847468040321004,15.670656874018862,10.0,2.0,2.0,10.0,2.0,0,2,0,2.0,0,0,0,4.0,2,1500.0,1,1,1,1
タマハガネ,2021100865.0,3,3,202546120110,2025年12月1日,5.0,5,2.7046242073939535,1.369363967962148,39.54555976727606,406.4824941904876,100.0,1.7400072793413173,1.2744993840316956,29.23921216087988,15.534232586624027,10.0,3.0,3.0,3.0,3.0,0,1,1,3.0,0,0,0,4.0,2,1500.0,1,3,1,0
タマモオペラ,2021103594.0,4,4,202536120205,2025年12月2日,5.0,5,6.961616460177135,2.5930022726512907,38.950727682014836,450.63927912149387,100.0,1.7400072793413173,1.9849607079346492,37.15278221587525,15.837348762721385,10.0,4.6,5.5,1.0,2.0,0,1,1,5.666666666666667,0,0,0,4.0,2,850.0,1,2,1,0
タマモサイジョ,2022103621.0,5,6,202548120512,2025年12月5日,3.0,3,6.68853758198898,3.0730759697933774,39.344736020816775,469.4942708702311,100.0,1.153658194182557,1.6246755675333433,80.7850720252275,15.560549305793208,10.0,8.5,10.4,10.0,7.0,0,2,0,1.0,0,0,0,3.0,2,1500.0,1,1,1,1
タマモポロネーズ,2021104523.0,3,3,202536120105,2025年12月1日,5.0,5,6.318865385939857,2.513332253824835,39.529927536779354,475.35494805546637,100.0,1.904354023215441,2.0059625455156778,76.90680552519719,15.558697055945187,10.0,4.8,4.8,10.0,4.8,0,1,1,4.0,0,0,0,4.0,2,1400.0,1,2,1,0
タワークライマー,2022103334.0,2,2,202546120202,2025年12月2日,7.0,7,6.288138218741629,1.9003186610164045,42.8239742303731,440.8466061714806,100.0,1.2533395331661523,-0.9078716150555697,36.542102877900405,14.977893927688239,9.0,6.25,6.8,10.0,6.8,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,1,1,0
タントゥーム,2021106299.0,4,4,202546120210,2025年12月2日,2.0,2,9.035663773992688,2.2019805032606854,42.209118341438085,472.9152169225738,100.0,2.318004938056681,-1.8805763470564039,41.13239193384691,15.200835034370582,10.0,9.0,9.0,9.0,9.25,0,2,0,11.0,0,0,0,4.0,2,1400.0,1,2,1,1
タンバアズキ,2020100957.0,3,3,202550120207,2025年12月2日,3.0,3,1.9540148141700422,2.106334526476126,40.61024292338178,491.9748955378127,100.0,1.6819950619433193,2.3105229150987765,45.59002969142808,15.012524771526278,10.0,2.2,2.2,10.0,2.2,0,2,0,1.75,0,0,0,5.0,2,1230.0,1,1,1,1
ターミネーター,2022104427.0,8,11,202548120406,2025年12月4日,3.0,3,8.157528065543552,3.513332253824835,39.76882169988191,458.46359092979236,100.0,1.0580122173979978,1.9248967227082594,43.94367142330666,15.341886590948333,12.0,9.0,9.6,10.0,6.5,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,1,1,1
タールベルク,2022103277.0,1,1,202544120201,2025年12月2日,3.0,3,5.6205516885141655,1.3489855099507115,39.565822284513246,511.043084424434,100.0,1.0,9.80830683340954,68.06311355820299,15.858780486642825,6.0,7.0,6.8,10.0,6.8,0,2,0,3.0,0,0,0,3.0,2,1600.0,1,2,1,1
ダイアゴナルラン,2023101791.0,8,12,202548120501,2025年12月5日,6.0,6,6.947361626677512,3.0,38.678116317432846,443.8220144214159,100.0,1.2599927206586827,0.2314874655013431,47.44923609118912,15.381943936297274,10.0,7.4,7.4,10.0,7.4,0,2,0,10.0,0,0,2,2.0,2,920.0,1,1,1,0
ダイハッシュウ,2022103177.0,5,6,202548120408,2025年12月4日,5.0,5,9.628238195507818,3.1576935563815933,40.037336748905126,445.8388597828596,100.0,1.0,2.699420169224767,26.450685240512467,15.393256633582073,10.0,8.2,8.2,10.0,10.333333333333334,0,1,1,8.0,0,0,0,3.0,2,1500.0,1,1,1,0
ダイバリオン,2019105383.0,5,5,202544120212,2025年12月2日,11.0,11,8.7625772863325,3.5283368677607623,39.222082746251594,464.33078332488344,100.0,1.6333920508198674,-1.2693929713309113,79.22026778288554,15.370205943783693,10.0,7.6,7.6,10.0,9.5,0,2,0,8.5,0,0,0,6.0,2,1400.0,1,2,1,0
ダイヤキララ,2021100848.0,1,1,202547120301,2025年12月3日,8.0,8,8.949920313511555,2.7842942262204087,41.532545966366506,453.37636795692674,100.0,1.1576935563815933,-1.3095515710766001,28.438436645358554,15.074053730452517,10.0,7.8,7.8,10.0,7.8,0,1,1,10.0,0,0,0,4.0,2,1400.0,1,2,1,0
ダイヤノエース,2022100124.0,6,10,202544120307,2025年12月3日,2.0,2,9.397394254837812,3.4136509148412397,36.28586697814662,531.1646274459195,100.0,1.0,0.657948379587143,114.31431371402131,16.32407276609875,8.8,10.0,8.8,10.0,10.0,0,4,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,1
ダイヤメ,2021106149.0,5,9,202544120509,2025年12月5日,2.0,2,2.4150684517467824,3.0,37.8605121629919,483.62426354659067,100.0,1.7842942262204087,0.6604206306122126,128.7472438676861,16.130104643022307,10.0,2.4,2.5,2.0,2.4,1,4,0,2.4,0,0,0,4.0,2,1200.0,1,1,1,1
ダイユウブルー,2022105855.0,8,8,202546120104,2025年12月1日,6.0,6,3.9847146840187486,2.9043540232154412,41.16920564231858,415.86646379342153,100.0,1.3113517505641503,4.2004173920867185,29.725879907055045,15.008422319653917,10.0,4.2,4.0,5.0,4.2,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,0
ダイユウルージュ,2022107169.0,3,3,202546120206,2025年12月2日,7.0,7,5.323240588643668,1.8423064436184067,40.892728304411314,433.630359873753,100.0,2.259992720658683,-4.4172799172961446,33.15369944827907,15.040627542820708,10.0,5.4,5.4,10.0,5.4,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,0
ダスティー,2021100354.0,1,1,202546120207,2025年12月2日,3.0,3,4.944743801384017,3.058012217397998,39.486275267022585,478.0045286722279,100.0,1.6736436354999227,0.5191721105797032,25.34276337122447,15.234072537020996,10.0,5.4,5.75,4.0,5.0,0,1,1,10.0,0,0,0,4.0,2,1400.0,1,2,1,1
ダズリングアイス,2021106283.0,7,7,202550120402,2025年12月4日,8.0,8,6.226027185616862,2.466289288163728,41.02611933345124,472.55840523409205,100.0,1.3113517505641503,-0.11961360411166633,33.058554162303295,14.728529810763828,10.0,6.2,6.2,10.0,6.2,0,1,1,10.0,0,0,0,4.0,2,1400.0,1,1,1,0
ダテノショウグン,2021100810.0,4,4,202544120311,2025年12月3日,9.0,9,2.7146221151086682,2.6443613025567583,37.5442227329772,480.5016560237289,100.0,1.3180049380566807,-0.21999737769392275,342.17852090929534,15.794978559965823,10.0,1.8,1.8,10.0,1.8,1,4,0,1.8,0,0,0,4.0,2,1800.0,1,2,1,0
ダディーズグーグー,2022105619.0,3,3,202547120310,2025年12月3日,2.0,2,6.803218894374466,2.4136509148412397,37.04789300844644,481.9646760665121,100.0,1.0580122173979978,-2.3293339468679655,66.61291744456963,16.504132678678896,10.75,1.0,8.8,10.0,6.666666666666667,0,1,1,10.0,0,0,0,3.0,2,1600.0,1,2,1,1
ダノンクルーザー,2022101406.0,1,1,202544120401,2025年12月4日,2.0,2,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,3,3.0,2,1600.0,1,1,1,1
ダブルアタック,2021102177.0,2,2,202546120211,2025年12月2日,4.0,4,4.8046726842318455,2.740007279341317,38.70773469222571,482.4100344481761,100.0,2.27499733459461,-0.6720835900375774,38.04589059128613,15.628053746031075,10.0,4.8,4.8,10.0,4.75,0,1,1,5.0,0,0,0,4.0,2,1700.0,1,2,1,0
ダブルイーグル,2022105005.0,7,9,202548120404,2025年12月4日,2.0,2,6.557931743859184,3.6469518305007322,38.991665014492995,502.72485106932777,100.0,1.4136509148412397,3.091918613980367,163.10544531695328,15.702462041927411,6.0,4.5,10.2,10.0,3.0,0,2,0,3.0,0,0,0,3.0,2,1500.0,1,2,1,1
ダブルブラック,2021102133.0,3,3,202547120308,2025年12月3日,2.0,2,4.4495864352769345,3.0,39.53694659084988,449.97737085454935,100.0,1.428655528777167,0.8954501482837132,29.120431707301872,15.28838698265988,10.0,4.6,4.6,10.0,4.6,0,2,0,8.0,0,0,0,4.0,2,1600.0,1,2,1,1
ダルトン,2023102538.0,2,2,202544120102,2025年12月1日,14.0,14,9.904883814888288,5.179462253949053,40.743446196959965,457.8643242308134,100.0,1.7400072793413173,-0.42865552877716695,73.89883072522468,15.35280449356824,10.0,6.0,15.25,5.0,6.0,0,2,0,6.0,0,0,2,2.0,2,1400.0,1,1,1,0
ダングラール,2022105288.0,2,2,202547120304,2025年12月3日,6.0,6,7.815610323550936,2.4314115475591827,42.02135638444085,459.4147920647697,100.0,1.7466604668338477,1.3184191930564906,40.450551947645195,15.299563076971335,15.0,9.5,10.6,10.0,10.6,0,1,1,10.0,0,0,0,3.0,2,1400.0,1,2,1,0
ダンシングラスカル,2019104342.0,7,11,202544120404,2025年12月4日,10.0,10,6.881724877764808,1.798019496739315,38.80391532368288,490.90301554133896,100.0,1.5779976587153637,1.581820412930845,41.53884046742893,16.032144070862856,10.0,6.4,6.5,6.0,6.4,0,2,0,8.0,0,0,0,6.0,2,1200.0,1,1,1,0
ダンシングラブリー,2020102324.0,6,7,202548120410,2025年12月4日,12.0,12,11.904354023215442,3.5349900552532927,41.41639361087438,498.03708131089826,100.0,1.3153871127631864,1.215374888877132,31.651635489983647,14.914123583036483,10.0,11.8,11.8,10.0,11.5,0,1,1,12.0,0,0,0,5.0,2,1400.0,1,1,1,0
ダンスインザリング,2020107199.0,7,10,202550120310,2025年12月3日,10.0,10,4.385564555217745,2.9043540232154412,40.387999311780476,466.79662270805784,100.0,1.1576935563815933,9.203446085739873,91.78765899411152,15.104382768753291,10.0,5.6,5.6,10.0,5.6,0,2,0,2.0,0,0,0,5.0,2,1230.0,1,2,1,0
ダンスデュヴァン,2022105841.0,4,4,202547120310,2025年12月3日,3.0,3,2.10717969832372,3.058012217397998,38.239147714656845,497.88563300744266,100.0,1.941987782602002,2.5212923107760368,33.14055034341062,15.33397139601143,10.0,4.0,4.0,10.0,1.75,0,2,0,2.0,0,0,0,3.0,2,1600.0,1,2,1,1
ダンソンラローズ,2020106125.0,6,7,202536120108,2025年12月1日,10.0,10,7.45109040799145,3.428655528777167,38.85916609665958,452.46131726007195,100.0,3.4503133302056246,2.643692068038731,57.53953063005873,15.761354676943755,10.0,7.0,7.0,10.0,7.0,0,1,1,10.0,0,0,0,5.0,2,1400.0,1,2,1,0
ダンネワード,2020103117.0,7,10,202548120511,2025年12月5日,11.0,11,4.232127924621061,2.422002341284636,38.20586245603541,438.2558148499029,100.0,1.428655528777167,-1.521407293291189,67.39655951582213,15.832120748631537,10.0,3.8,4.25,2.0,4.0,0,1,1,5.0,6,0,0,5.0,2,1400.0,1,1,1,0
チアフルマノン,2020105447.0,1,1,202546120203,2025年12月2日,6.0,6,7.947499820166033,3.475698494438274,42.13308191684202,424.59397361667345,100.0,2.0,-1.2660934596628823,29.58544165204858,14.56510955838807,10.0,9.0,9.25,8.0,9.0,0,2,0,10.0,0,0,0,5.0,2,1400.0,1,2,1,0
チェスクィーン,0.0,8,9,202565120103,2025年12月1日,2.0,2,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,2,2.0,0,1600.0,0,2,1,1
チェリーアトラス,2016102544.0,7,7,202546120205,2025年12月2日,6.0,6,5.837718632931039,3.0,38.157458200741196,498.5074102763293,100.0,1.571344471222833,3.9692453067601234,27.013508479385578,15.280163529246504,10.0,5.8,5.25,8.0,5.25,0,1,1,6.333333333333333,0,0,0,9.0,2,1500.0,1,2,1,0
チェリータイム,2021100860.0,8,9,202550120406,2025年12月4日,1.0,1,5.971716308428533,1.9310185308651113,40.992034483950704,510.39420099877475,100.0,1.0,1.6904372392639702,58.578164570510694,14.989534693728222,10.0,4.8,4.8,10.0,4.8,0,3,0,6.5,0,0,0,4.0,2,1400.0,1,1,1,1
チェンジオブハート,2022101631.0,3,3,202536120110,2025年12月1日,7.0,7,6.911201476944323,3.2533395331661525,37.63676661032815,477.4367780108548,100.0,1.2599927206586827,-0.4573838384095862,55.50928042822014,16.143586475016708,8.0,6.0,7.2,10.0,6.0,0,2,0,4.0,0,0,0,3.0,2,1600.0,1,2,1,0
チビアーサー,2022100446.0,7,9,202536120111,2025年12月1日,2.0,2,2.3590425561248782,1.4650099447467073,39.2155759727166,464.081173991541,100.0,1.941987782602002,0.8281108453518604,29.634533658132625,15.940728783343637,10.0,3.0,2.0,4.5,3.0,0,1,1,3.0,0,0,0,3.0,2,1400.0,1,2,1,1
チマル,2022102879.0,8,9,202544120401,2025年12月4日,1.0,1,5.349298053105969,3.3869591098420493,39.227759681814085,469.4070927932942,100.0,2.0,6.914476528282323,98.25992057905133,15.681102830608328,10.0,3.6666666666666665,9.4,10.0,2.0,0,2,0,10.0,0,0,3,3.0,2,1600.0,1,1,1,1
チャオバンビーナ,2019104682.0,8,9,202550120303,2025年12月3日,10.0,10,7.552612494482713,2.68864824943585,40.85168579696128,467.10826170979277,100.0,2.168662808118484,2.2240054425434392,29.00216396584658,14.676016725361741,10.0,6.6,6.6,10.0,6.6,0,2,0,5.0,0,0,0,6.0,2,1400.0,1,2,1,0
チャダルクン,2021109079.0,6,9,202544120512,2025年12月5日,3.0,3,8.444212591201426,4.0,36.498002841620846,521.7972061660017,100.0,1.1912919535691182,-2.278704877602809,177.97595831878849,16.33754123916649,10.0,8.0,7.75,9.0,8.5,1,4,0,10.0,0,0,0,4.0,2,1400.0,1,1,1,1
チャンチャン,2021107024.0,4,4,202544120208,2025年12月2日,9.0,9,11.302223246334929,4.0,39.07805758190186,472.8597833085794,100.0,1.4110330895477454,2.6172475363121,105.81472471478253,15.652717007555307,10.0,11.4,11.4,10.0,11.4,0,2,0,11.4,0,0,0,4.0,2,1200.0,1,2,1,0
チャンドラマハル,2022105517.0,8,8,202546120107,2025年12月1日,4.0,4,4.853694590889143,2.740007279341317,39.9074897640673,495.7831013186124,100.0,1.571344471222833,-0.9721122216811391,29.61735383159918,15.043155191590657,10.0,5.4,6.666666666666667,3.5,5.0,0,1,1,10.0,0,0,0,3.0,2,1500.0,1,2,1,0
チャーミングドール,2022101665.0,6,6,202547120302,2025年12月3日,5.0,5,2.2116704115805548,1.9486409700945326,40.25788583352907,433.2651100943268,100.0,1.475698494438274,3.2930857865033896,29.52311337040622,15.157984923149431,10.0,2.6,2.6,10.0,2.6,0,1,1,2.6,0,0,0,3.0,2,1400.0,1,2,1,0
チャームフォラック,2016105112.0,4,4,202546120108,2025年12月1日,8.0,8,6.373399330161185,3.1576935563815933,40.33166827925625,469.24438844431535,100.0,1.571344471222833,-3.797644978105115,28.58544165204858,14.825782956922021,10.0,6.6,7.0,6.0,6.6,0,1,1,6.0,0,0,0,9.0,2,1400.0,1,2,1,0
チュイション,2018100675.0,4,7,202544120112,2025年12月1日,9.0,9,6.5326529320051225,3.846341805817443,40.05851059946936,502.35319067805614,100.0,1.1576935563815933,3.1199216035065107,39.89378852289532,15.167407717255589,10.0,6.2,6.75,4.0,6.0,0,2,0,10.0,0,0,0,7.0,2,1800.0,1,1,1,0
チュウオーサラ,2021109007.0,4,4,202544120302,2025年12月3日,5.0,5,6.633349248742636,2.153658194182557,39.73174341478212,436.01040784764626,100.0,1.475698494438274,-1.1195708020344348,86.09499384190619,15.695441877782526,10.0,6.0,6.0,10.0,6.75,0,2,0,5.333333333333333,0,0,0,4.0,2,1200.0,1,2,1,0
チュウオースカイ,2023104746.0,5,5,202544120205,2025年12月2日,5.0,5,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,1,0,2,2.0,2,1400.0,1,2,1,0
チュウワギフト,2021102293.0,7,7,202547120304,2025年12月3日,5.0,5,5.1664592378247995,2.8463418058174432,40.261223335253746,422.17941049626944,100.0,1.6886482494358497,-0.8811331106130165,41.9238250481167,15.186603178001606,10.0,4.6,4.6,10.0,4.6,0,2,0,4.666666666666667,0,0,0,4.0,2,1400.0,1,2,1,0
チュラリヴァル,2023100255.0,6,6,202554120601,2025年12月6日,9.0,9,12.383618801461774,3.2533395331661525,40.20385607265091,449.47235595200084,100.0,1.486667746175165,-0.25848874794416815,46.64663616454234,15.531829305793693,10.0,10.0,10.0,10.0,8.0,0,2,0,10.0,0,0,2,2.0,2,1300.0,1,1,1,0
チョウウマクイク,2020100802.0,5,5,202550120408,2025年12月4日,1.0,1,2.8639642450468643,2.4176862770402763,40.027416849912925,460.8196336644361,100.0,1.524301505561726,-2.18781651741194,44.293051051282454,14.97503390278364,10.0,2.2,2.2,10.0,2.2,0,2,0,2.2,0,0,0,5.0,2,1400.0,1,1,1,1
チョウノヨウニマウ,2022102076.0,4,4,202546120204,2025年12月2日,4.0,4,3.676399654281938,2.571344471222833,40.46522148752109,444.03643347099865,100.0,2.0,0.20841370198975734,31.699022611217814,15.154052953790314,10.0,4.4,4.4,10.0,4.4,0,2,0,3.5,0,0,0,3.0,2,1500.0,1,2,1,0
チョウハクタカ,2022106215.0,7,9,202550120205,2025年12月2日,4.0,4,8.011249953782215,2.941987782602002,39.77954872193279,524.6841912514572,100.0,1.7400072793413173,1.6763510462472169,36.15846444565266,15.181014923580976,10.0,8.0,8.0,10.0,7.5,0,2,0,8.75,0,0,0,3.0,2,820.0,1,1,1,0
チョウリニア,2022100491.0,5,6,202550120309,2025年12月3日,8.0,8,3.781597345897846,3.2709619723955736,39.45696781701555,443.21325775439243,100.0,1.509296891625799,3.6747968067423615,50.12220555301292,15.11039889325389,10.0,4.6,4.6,10.0,3.0,0,2,0,2.0,0,0,0,3.0,2,1400.0,1,2,1,0
チヨノフォーエヴァ,2022100728.0,8,11,202536120209,2025年12月2日,4.0,4,5.14479712132806,2.5243015055617257,39.11805934276107,453.95613478567424,100.0,2.0109692517368907,3.4460993032715708,37.19112388579881,15.880988011693574,10.0,6.2,6.2,10.0,7.5,0,2,0,10.0,0,0,0,3.0,2,1400.0,1,2,1,0
チートメジャー,2022100734.0,7,14,202544120406,2025年12月4日,16.0,16,9.345763478489337,1.2157057737795913,43.83734585653942,489.0932342103493,100.0,1.582313722959724,6.6007663437848025,109.29617766936974,14.912295716938026,10.0,8.4,7.0,10.5,10.0,0,3,0,10.0,0,0,0,3.0,2,1200.0,1,1,1,0
チーフインザスカイ,2020105417.0,3,3,202550120206,2025年12月2日,7.0,7,4.812743408629918,3.2019805032606845,39.34577434904072,448.19518912227966,100.0,1.3733993301611844,0.46408571787004377,28.462909604028475,15.202717746554281,10.0,4.4,4.4,10.0,4.25,0,1,1,5.0,0,0,0,5.0,2,1400.0,1,1,1,0
ツァガーンサル,2022105095.0,4,6,202544120402,2025年12月4日,1.0,1,11.998822597119664,6.570755769782665,39.614210024100544,483.71697692086934,100.0,1.571344471222833,0.0,269.58900551442787,15.845415853467664,10.0,4.0,15.2,10.0,10.0,1,4,0,10.0,0,0,3,3.0,2,1200.0,1,1,1,1
ツインレイ,2019103757.0,6,6,202547120110,2025年12月1日,6.0,6,5.043288305507395,2.571344471222833,40.030624607274426,475.1628427711597,100.0,2.0,-0.04762735203299402,57.67029272676299,15.140654945285872,10.0,5.8,5.8,10.0,5.8,0,3,0,10.0,0,0,0,6.0,2,1400.0,1,2,1,0
ツガルノキンヒメ,0.0,8,9,202565120105,2025年12月1日,2.0,2,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,2,2.0,0,1600.0,0,1,1,1
ツキヨザクラ,2022102043.0,5,5,202548120409,2025年12月4日,11.0,11,4.281342522692296,2.509296891625799,39.02786246654535,443.3428404908205,100.0,1.095645976784559,3.601320608628096,52.96257288877437,15.584205771439061,10.0,5.4,5.4,10.0,10.0,0,2,0,10.0,0,0,0,3.0,2,1500.0,1,1,1,0
ツクシ,2020107063.0,8,13,202544120101,2025年12月1日,8.0,8,5.033965535041822,2.8423064436184067,38.768773604387306,444.32368678152704,100.0,1.6886482494358497,1.5515577803631868,40.1722325182488,15.798963602938347,10.0,5.0,5.0,10.0,5.0,0,2,0,6.0,0,0,0,5.0,2,1200.0,1,1,1,0
ツルイコトカゼ,0.0,7,7,202565120107,2025年12月1日,4.0,4,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,3.0,0,1600.0,0,1,1,0
ツルイテンカ,0.0,2,2,202565120109,2025年12月1日,8.0,8,18.0,9.999999999999998,39.99999999999999,470.0,100.0,2.0,0.0,180.00000000000003,16.0,10.0,10.0,18.0,10.0,10.0,1,4,0,10.0,0,0,0,4.0,0,1600.0,0,1,1,0
ツルガドマリ,2022104103.0,6,6,202546120108,2025年12月1日,7.0,7,5.185977247953061,3.0,40.35635727906173,464.7005297067355,100.0,1.571344471222833,1.4231161938636159,28.759478304242577,14.959705233825606,10.0,6.4,6.0,7.0,6.4,0,1,1,4.0,0,0,0,3.0,2,1400.0,1,2,1,0
