馬名,horse_id,枠,馬 番,race_id,weighted_avg_rank,weighted_avg_run_style,weighted_avg_last_3f,weighted_avg_horse_weight,weighted_avg_odds,weighted_avg_weather,age,rank,target_top3
マメーアップル,,8,13,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
フローライト,,4,6,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
クールフィールド,,7,12,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
アクロスメモリア,,4,5,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ヘヴンズドライブ,,5,7,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ミュージックレイン,,3,4,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ジーティージェミル,,8,14,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ソチミルコ,,2,2,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ブルーアンバー,,3,3,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
スウィートラキ,,6,10,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ジェンダウィナー,,5,8,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
ソワンドヴィクター,,7,11,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
フクシマエクラ,,6,9,202506050301,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
イッテラッシャイ,,5,10,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ゴーフォアブローク,,3,5,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ウインビギニング,,7,13,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ガーディアンテイル,,6,11,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
ユニゾン,,2,3,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
ツイスティドシルク,,4,7,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
クリュメノス,,8,16,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
キタノマテンロウ,,8,15,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
セイウォリアー,,7,14,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
イチザペガサス,,2,4,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
オセアフェアモント,,1,2,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ヴレクール,,4,8,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
カレックス,,6,12,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ハナムラサキ,,3,6,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
ニシノオトムスメ,,1,1,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
ケイツークルサード,,5,9,202506050302,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,16.0,0
バルボアパーク,,2,4,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
シャルムグリーン,,5,10,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ラプランセス,,4,8,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ダノンプレサージュ,,3,5,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
アドマイヤウルトラ,,5,9,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
クシマトゥルー,,6,12,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
ミアエッテ,,2,3,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ヘイマー,,7,14,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ショウナンタヅナ,,8,15,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ライヴマルガリータ,,1,1,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ロット,,3,6,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ヴェントベローチェ,,1,2,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
リッチリーエコー,,7,13,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
アジャイブ,,6,11,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
ロジクリスエス,,8,16,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
エイチエヌライ,,4,7,202506050303,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,16.0,0
ガンダ,,1,1,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ビービーアジャイル,,4,8,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
タイセツナヒ,,6,12,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
アオイミズホ,,4,7,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
モロノヴィクトリー,,3,6,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
メディチパワー,,5,9,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
シンエンドーツダ,,2,3,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
アミナス,,7,14,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
タイガーゲイト,,1,2,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
マクシーン,,3,5,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
カミノテイオー,,5,10,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
サンタピア,,8,16,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
フォールティア,,8,15,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ハルシャダ,,2,4,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
アタックエース,,6,11,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
ソークール,,7,13,202506050304,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,16.0,0
ベンヴェヌータ,,6,8,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ブラッキッシュ,,1,1,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
セツナサ,,3,3,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
タイセイスタナー,,4,5,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
セットエトワール,,4,4,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
サクセスブルー,,8,13,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
カタフラクト,,7,11,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
レーザーキック,,8,12,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ホープフルワールド,,5,7,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
アグアフレスカ,,6,9,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ビップマリク,,7,10,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
ウインアイルグロウ,,5,6,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
ウインデイブレイク,,2,2,202506050305,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
タイセイエムロード,,5,9,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
アラビアンドリーム,,7,13,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
スティールヴォーグ,,4,6,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
ポイズンオーク,,1,1,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
グスタフ,,7,12,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
チームユートピア,,8,15,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
サクラドール,,6,10,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
ゴールドソシアル,,4,7,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
インスウィング,,6,11,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ホウオウファラオ,,2,3,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
アンタレス,,2,2,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
フォルマシオン,,3,5,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
シルバークラフト,,8,14,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
ノーブルウェザー,,3,4,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,14.0,0
モズオージー,,5,8,202506050306,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,15.0,0
レイユール,,4,8,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
エフエイト,,3,6,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,2.0,1
ヘルヴェティオス,,8,16,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
トルズイーガー,,5,9,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,4.0,0
パレスドフィーヌ,,7,13,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,5.0,0
マオノクラッシュ,,2,4,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
カフェベラノッテ,,6,11,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,7.0,0
シャドウキャッスル,,1,2,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,8.0,0
フェスタリア,,3,5,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,9.0,0
ブリックンクリック,,6,12,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,10.0,0
カツノテンス,,2,3,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,11.0,0
ジェイエルトランス,,5,10,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,12.0,0
ナインオブレター,,4,7,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
ツィスカリーゼ,,8,15,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,14.0,0
キングプロフィット,,1,1,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,15.0,0
ナムラトロム,,7,14,202506050307,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,16.0,0
ミライヘノカギ,,7,12,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,1.0,1
パイシャオピン,,8,14,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,2.0,1
メリークリスマス,,1,1,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,3.0,1
コスモオピニオン,,6,10,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,4.0,0
プチブール,,5,8,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,5.0,0
ピコシー,,5,9,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,6.0,0
シグムンド,,4,7,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,7.0,0
ロゼル,,2,3,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,8.0,0
タカサンフェイス,,6,11,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,9.0,0
スマートカイロス,,4,6,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,10.0,0
ゲンパチルーナ,,7,13,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,11.0,0
オセアバトルプラン,,3,4,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,12.0,0
ロングウェイホーム,,8,15,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,3.0,13.0,0
マンノステータス,,2,2,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,14.0,0
エクリプスルバン,,3,5,202506050308,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,0.0,0
マーブルパレス,,1,1,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,1.0,1
ロンドンオービタル,,4,5,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,2.0,1
ハイヤーマーク,,2,2,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,3.0,1
プリティーミズホ,,3,3,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,4.0,0
レオアジャイル,,5,6,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,5.0,0
コパノトーマス,,7,11,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,6.0,0
コックオーヴァン,,4,4,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,7.0,0
クリエープキー,,7,10,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,8.0,0
ディヴァインスカイ,,5,7,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,9.0,0
ヤマメライズ,,6,9,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,10.0,0
ラテラルパーム,,8,13,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,11.0,0
リネンタイリン,,6,8,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,12.0,0
マイオウンウェイ,,8,12,202506050309,18.0,3.0,39.99999999999999,470.0,100.0,2.0,2.0,13.0,0
モンドプリューム,,4,7,202506050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,5.0,1.0,1
ゲキザル,,5,8,202506050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,6.0,2.0,1
ジェネラーレ,,4,6,202506050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,3.0,1
ブレーザー,,6,11,202506050310,18.0,3.0,39.99999999999999,470.0,100.0,2.0,4.0,4.0,0
